time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-25T01:34:11.010Z,64.4475,-147.4394,3.6,1.7,ml,,,,0.59,ak,ak14412520,2016-11-25T01:51:53.801Z,"27km WSW of Salcha, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-25T01:28:55.470Z,37.5316667,-118.8293333,5.39,1.35,md,33,96,0.05826,0.04,nc,nc72729155,2016-11-26T00:54:01.882Z,"18km SE of Mammoth Lakes, California",earthquake,0.25,0.56,0.208,25,reviewed,nc,nc
2016-11-25T01:24:41.470Z,44.3795,-110.5418333,19.11,1.15,md,7,115,0.0103,0.14,uu,uu60171677,2016-11-25T23:41:30.810Z,"24km ESE of Old Faithful Geyser, Wyoming",earthquake,1.27,1.46,0.424,3,reviewed,uu,uu
2016-11-25T01:12:13.220Z,19.2413333,-155.135,39.47,1.91,md,24,256,0.04465,0.07,hv,hv61494431,2016-11-25T21:32:42.230Z,"23km SSE of Volcano, Hawaii",earthquake,1.03,0.94,0.103,12,reviewed,hv,hv
2016-11-25T01:09:16.722Z,64.1446,-150.0825,14.3,1.4,ml,,,,0.54,ak,ak14412515,2016-11-25T01:14:39.498Z,"63km WNW of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-25T01:08:02.500Z,19.3926667,-155.2511667,2.772,1.86,ml,19,115,0.007121,0.07,hv,hv61494421,2016-11-25T21:51:28.700Z,"4km SSW of Volcano, Hawaii",earthquake,0.21,0.24,0.182,10,reviewed,hv,hv
2016-11-25T01:07:17.900Z,37.5308333,-118.8285,5.33,1.23,md,28,97,0.05909,0.03,nc,nc72729150,2016-11-25T23:19:01.674Z,"18km SE of Mammoth Lakes, California",earthquake,0.26,0.46,0.157,22,reviewed,nc,nc
2016-11-25T01:03:46.580Z,61.7064,-150.9352,68.9,1.7,ml,,,,0.59,ak,ak14412511,2016-11-25T01:22:35.260Z,"47km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-25T01:02:17.252Z,60.4047,-140.732,0,2,ml,,,,0.6,ak,ak14412508,2016-11-25T01:14:39.026Z,"101km ENE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-25T00:59:06.350Z,19.3868333,-155.2451667,2.976,1.81,ml,19,117,0.005947,0.06,hv,hv61494321,2016-11-25T22:46:12.760Z,"4km S of Volcano, Hawaii",earthquake,0.25,0.27,0.097,10,reviewed,hv,hv
2016-11-25T00:33:08.900Z,38.7596667,-122.6233333,4,1.06,md,21,105,0.04505,0.1,nc,nc72729140,2016-11-26T00:24:02.849Z,"1km NW of Middletown, California",earthquake,0.36,0.89,0.196,11,reviewed,nc,nc
2016-11-25T00:29:33.300Z,44.35,-110.6576667,3.49,1.48,ml,10,78,0.0738,0.14,uu,uu60171662,2016-11-25T23:26:35.930Z,"18km SE of Old Faithful Geyser, Wyoming",earthquake,0.53,0.96,0.342,2,reviewed,uu,uu
2016-11-25T00:20:01.820Z,37.3168,141.4644,11.88,4.7,mb,,123,0.768,0.99,us,us10007c6s,2016-11-25T00:39:46.040Z,"45km ESE of Namie, Japan",earthquake,5.1,4.2,0.061,81,reviewed,us,us
2016-11-25T00:19:18.100Z,18.4757,-64.4418,83,2.3,Md,4,342,0.34495307,0.31,pr,pr16330001,2016-11-25T03:50:55.147Z,"19km ENE of Road Town, British Virgin Islands",earthquake,9.9,2.5,0,3,reviewed,pr,pr
2016-11-25T00:18:17.420Z,44.3535,-110.657,4.35,1.58,md,7,152,0.07133,0.13,uu,uu60009900,2016-11-25T23:16:48.560Z,"18km SE of Old Faithful Geyser, Wyoming",earthquake,0.77,0.86,0.334,3,reviewed,uu,uu
2016-11-25T00:18:07.770Z,44.3543333,-110.6623333,4.14,1.1,md,10,87,0.074,0.09,uu,uu60171657,2016-11-25T23:06:29.700Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake,0.4,0.57,0.445,3,reviewed,uu,uu
2016-11-25T00:14:26.300Z,18.038,-66.9735,28,1.6,Md,3,259.2,0.09522142,0.03,pr,pr16330000,2016-11-25T03:31:18.504Z,"3km W of Liborio Negron Torres, Puerto Rico",earthquake,2.2,1.1,0,3,reviewed,pr,pr
2016-11-25T00:09:27.110Z,37.3434,141.314,16.67,4.6,mb,,134,0.669,0.72,us,us10007c6n,2016-11-25T00:29:40.040Z,"31km ESE of Namie, Japan",earthquake,5.3,4.7,0.086,40,reviewed,us,us
2016-11-24T23:47:47.710Z,19.4261665,-155.4906616,8.61,1.81,md,30,38,0.05504,0.22,hv,hv61494261,2016-11-24T23:50:57.940Z,"24km N of Pahala, Hawaii",earthquake,0.35,1.06,0.31,16,automatic,hv,hv
2016-11-24T23:39:53.803Z,63.286,-151.4655,14.1,2.3,ml,,,,0.74,ak,ak14411727,2016-11-24T23:50:42.280Z,"126km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-24T23:22:36.040Z,12.1253,-89.0646,10,4.5,mb,,162,1.56,1.01,us,us10007c68,2016-11-25T02:37:52.114Z,"139km SSW of Puerto El Triunfo, El Salvador",earthquake,8,1.9,0.064,72,reviewed,us,us
2016-11-24T23:21:41.260Z,19.3818333,-155.2388333,2.059,2.19,ml,22,118,0.008391,0.12,hv,hv61494241,2016-11-25T23:58:37.940Z,"5km S of Volcano, Hawaii",earthquake,0.28,0.21,0.181,12,reviewed,hv,hv
2016-11-24T23:16:59.460Z,19.3813333,-155.2415,2.179,3.06,ml,28,98,0.00777,0.08,hv,hv61494236,2016-11-26T00:27:00.060Z,"5km S of Volcano, Hawaii",earthquake,0.24,0.15,0.122,16,reviewed,hv,hv
2016-11-24T23:02:57.300Z,55.0659,164.8447,34.17,4.5,mb,,153,4.185,0.68,us,us10007c65,2016-11-24T23:30:04.040Z,"74km W of Nikol'skoye, Russia",earthquake,6.5,7.4,0.087,39,reviewed,us,us
2016-11-24T22:49:37.745Z,59.9504,-139.3991,0,1.8,ml,,,,0.7,ak,ak14410959,2016-11-24T23:01:02.807Z,"48km NNE of Yakutat, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-24T22:43:30.503Z,60.1388,-140.7667,17.7,1.4,ml,,,,0.65,ak,ak14410947,2016-11-24T23:01:02.573Z,"87km NW of Yakutat, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-11-24T22:31:01.760Z,55.2253,164.5815,37.63,5.5,mb,,57,4.128,1.19,us,us10007c5y,2016-11-25T00:36:20.975Z,"89km W of Nikol'skoye, Russia",earthquake,7.5,5.1,0.023,672,reviewed,us,us
2016-11-24T22:29:49.830Z,34.0286667,-116.7403333,15.17,1.82,ml,69,31,0.05638,0.18,ci,ci37749056,2016-11-28T14:46:15.170Z,"13km NNE of Cabazon, CA",earthquake,0.19,0.53,0.172,26,reviewed,ci,ci
2016-11-24T22:25:26.100Z,32.7433333,-115.4245,10.06,1.84,ml,23,66,0.0646,0.2,ci,ci37749048,2016-11-28T18:01:49.507Z,"9km SSW of Holtville, CA",earthquake,0.33,0.67,0.144,33,reviewed,ci,ci
2016-11-24T21:57:40.053Z,61.5172,-151.7425,70.5,1.9,ml,,,,0.57,ak,ak14410175,2016-11-24T22:06:36.380Z,"93km WSW of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-11-24T21:55:52.160Z,23.9916,122.4034,10,5.4,mb,,51,0.729,1.08,us,us10007c5s,2016-11-26T12:04:39.881Z,"80km SW of Yonakuni, Japan",earthquake,5.8,1.9,0.041,199,reviewed,us,us
2016-11-24T21:44:57.740Z,12.447,-88.4001,10,4.4,mb,,164,1.341,0.85,us,us10007c5q,2016-11-24T23:10:17.873Z,"90km SSW of Chirilagua, El Salvador",earthquake,6.6,2,0.091,35,reviewed,us,us
2016-11-24T21:42:02.380Z,36.1541667,-89.6888333,7.88,1.77,md,26,47,0.03572,0.11,nm,nm60140182,2016-11-25T00:50:00.290Z,"5km SW of Caruthersville, Missouri",earthquake,0.27,0.54,0.131,11,reviewed,nm,nm
2016-11-24T21:41:25.540Z,36.4298333,-120.9976667,-0.32,1.49,md,18,107,0.01804,0.13,nc,nc72729125,2016-11-26T00:01:03.860Z,"25km ENE of Greenfield, California",earthquake,0.56,0.47,0.156,18,reviewed,nc,nc
2016-11-24T21:37:40.465Z,65.6824,-147.2678,7,1.9,ml,,,,0.86,ak,ak14410161,2016-11-24T21:50:57.256Z,"95km NNE of College, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-24T21:27:41.600Z,36.1023333,-117.6558333,0.52,1.63,ml,26,65,0.09056,0.15,ci,ci37749032,2016-11-28T17:56:31.335Z,"27km ENE of Coso Junction, CA",earthquake,0.18,0.28,0.123,28,reviewed,ci,ci
2016-11-24T21:16:23.930Z,43.552,-110.6895,-0.22,1.32,ml,9,88,0.087,0.1,mb,mb80190804,2016-11-28T18:58:56.310Z,"9km NE of Jackson, Wyoming",earthquake,0.69,1.13,0.385,8,reviewed,mb,mb
2016-11-24T21:14:43.295Z,62.981,-151.0208,124.6,1.5,ml,,,,0.28,ak,ak14410147,2016-11-24T21:28:09.003Z,"86km NNW of Talkeetna, Alaska",earthquake,,2.2,,,automatic,ak,ak
2016-11-24T21:14:38.580Z,37.3698333,-118.5853333,9.87,1.29,md,19,135,0.02421,0.04,nc,nc72729115,2016-11-26T01:06:02.894Z,"11km W of West Bishop, California",earthquake,0.4,0.37,0.317,16,reviewed,nc,nc
2016-11-24T21:05:10.730Z,12.1715,-88.9918,10,4.3,mb,,158,1.967,0.63,us,us10007c5l,2016-11-24T22:23:39.040Z,"132km SSW of Puerto El Triunfo, El Salvador",earthquake,7.9,1.9,0.113,22,reviewed,us,us
2016-11-24T20:49:42.580Z,32.7513333,-115.4268333,10.98,1.96,ml,22,71,0.0564,0.2,ci,ci37749016,2016-11-28T17:48:11.069Z,"8km SSW of Holtville, CA",earthquake,0.34,0.56,0.16,34,reviewed,ci,ci
2016-11-24T20:33:30.920Z,19.3825,-155.2425,2.829,2.37,ml,26,61,0.008839,0.08,hv,hv61494146,2016-11-26T00:45:49.310Z,"5km S of Volcano, Hawaii",earthquake,0.28,0.21,0.16,11,reviewed,hv,hv
2016-11-24T20:00:59.950Z,37.6376667,-118.9286667,5.71,1,md,21,61,0.02351,0.02,nc,nc72729105,2016-11-25T21:38:02.217Z,"4km ESE of Mammoth Lakes, California",earthquake,0.32,0.57,0.286,19,reviewed,nc,nc
2016-11-24T19:38:37.720Z,32.7406667,-115.424,7.87,2.28,ml,28,100,0.06727,0.23,ci,ci37748984,2016-11-28T17:17:18.322Z,"9km SSW of Holtville, CA",earthquake,0.36,0.58,0.118,63,reviewed,ci,ci
2016-11-24T19:33:55.880Z,32.747,-115.4316667,9.74,2.38,ml,29,70,0.05954,0.24,ci,ci37748976,2016-11-28T17:06:51.734Z,"9km SW of Holtville, CA",earthquake,0.36,0.75,0.181,29,reviewed,ci,ci
2016-11-24T19:16:54.040Z,19.3598333,-155.0758333,6.726,1.58,md,20,173,0.03422,0.1,hv,hv61494106,2016-11-26T00:59:32.970Z,"16km S of Fern Acres, Hawaii",earthquake,0.54,0.72,0.027,7,reviewed,hv,hv
2016-11-24T18:52:45.590Z,40.455,-125.9476667,10.35,3.84,ml,35,275,1.218,0.2,nc,nc72729085,2016-11-25T23:19:01.917Z,"143km W of Ferndale, California",earthquake,5.51,5.62,0.112,5,reviewed,nc,nc
2016-11-24T18:50:52.700Z,37.2830009,-121.3451691,0.08,3.34,ml,9,86,0.241,0.38,nc,nc72729080,2016-11-28T23:51:53.589Z,"28km SW of Patterson, California",earthquake,1.63,28.01,0.58,22,reviewed,nc,nc
2016-11-24T18:43:48.830Z,11.9597,-88.8355,10.34,7,mww,,20,1.759,1.14,us,us10007c4w,2016-11-28T07:17:36.345Z,"149km SSW of Puerto El Triunfo, El Salvador",earthquake,3.7,3.1,,,reviewed,us,us
2016-11-24T18:35:33.130Z,38.777832,-122.7561646,0.65,1.07,md,11,79,0.01032,0.02,nc,nc72729065,2016-11-24T18:51:03.361Z,"0km NNE of The Geysers, California",earthquake,0.25,0.54,0.14,5,automatic,nc,nc
2016-11-24T18:13:22.164Z,63.6909,-149.6419,129.3,1.3,ml,,,,0.24,ak,ak14407915,2016-11-24T18:20:00.373Z,"38km WSW of Healy, Alaska",earthquake,,1.3,,,automatic,ak,ak
2016-11-24T18:12:50.440Z,36.2747,-115.3838,8.4,1.9,ml,41,46.99,0.199,0.2556,nn,nn00567576,2016-11-24T18:53:59.092Z,"19km N of Summerlin South, Nevada",earthquake,,1.8,0.26,24,reviewed,nn,nn
2016-11-24T17:46:34.065Z,60.8968,-151.5186,58.5,2.1,ml,,,,0.51,ak,ak14407906,2016-11-24T18:06:03.503Z,"26km NNW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-24T17:33:28.082Z,60.2839,-152.0974,65.3,1.3,ml,,,,0.27,ak,ak14407903,2016-11-24T17:50:24.288Z,"42km ESE of Redoubt Volcano, Alaska",earthquake,,1.1,,,automatic,ak,ak
2016-11-24T17:24:17.600Z,18.1375,-67.1641,22,2.2,Md,4,262.8,0.08354332,0.2,pr,pr16329006,2016-11-24T20:22:35.303Z,"3km W of Hormigueros, Puerto Rico",earthquake,2.1,1.3,0,4,reviewed,pr,pr
2016-11-24T17:23:13.373Z,59.6787,-153.1943,99.6,1.8,ml,,,,0.53,ak,ak14407900,2016-11-24T17:34:45.376Z,"77km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-24T17:21:10.471Z,59.7069,-152.8756,96.3,2.5,ml,,,,0.52,ak,ak14407894,2016-11-24T17:34:45.144Z,"59km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-24T17:10:38.320Z,37.3686667,-118.5806667,10.71,1.22,md,28,131,0.02078,0.05,nc,nc72729050,2016-11-25T23:31:07.717Z,"11km W of West Bishop, California",earthquake,0.43,0.78,0.252,22,reviewed,nc,nc
2016-11-24T16:55:58.990Z,37.2304,141.2808,35.24,4.7,mb,,99,0.747,0.86,us,us10007c4d,2016-11-26T15:28:09.040Z,"37km SE of Namie, Japan",earthquake,6.2,6.9,0.054,103,reviewed,us,us
2016-11-24T16:44:04.206Z,38.0486,-118.8352,5.2,1,ml,10,177.92,0.046,0.1539,nn,nn00567567,2016-11-24T17:50:27.519Z,"41km ESE of Bridgeport, California",earthquake,,3.9,0,1,reviewed,nn,nn
2016-11-24T16:34:06.670Z,35.9898,-96.8008,6.86,3.3,mb_lg,,51,0.004,0.27,us,us10007c4b,2016-11-26T16:21:31.145Z,"3km W of Cushing, Oklahoma",earthquake,0.7,1.4,0.053,92,reviewed,us,us
2016-11-24T16:23:09.560Z,38.8338333,-122.8093333,1.01,1.25,md,35,43,0.01044,0.06,nc,nc72729035,2016-11-25T22:33:03.400Z,"7km W of Cobb, California",earthquake,0.17,0.22,0.261,12,reviewed,nc,nc
2016-11-24T16:08:33.910Z,60.6757,-144.264,5.9,1.4,ml,,,,0.65,ak,ak14407172,2016-11-24T16:19:53.485Z,"83km E of Cordova, Alaska",earthquake,,2.8,,,automatic,ak,ak
2016-11-24T15:55:19.090Z,33.163,-115.6343333,3.85,1.83,ml,42,52,0.02131,0.2,ci,ci37748872,2016-11-28T16:40:29.983Z,"12km WNW of Calipatria, CA",earthquake,0.2,0.22,0.169,49,reviewed,ci,ci
2016-11-24T15:50:23.230Z,38.6235,-121.8966667,18.36,1.96,md,19,105,0.1423,0.16,nc,nc72729025,2016-11-26T05:37:02.296Z,"7km ESE of Cottonwood, California",earthquake,0.63,0.51,0.303,19,reviewed,nc,nc
2016-11-24T15:49:47.530Z,-42.4307,173.6547,16.02,4.3,mb,,119,0.086,0.87,us,us10007c46,2016-11-26T14:51:30.040Z,"3km SW of Kaikoura, New Zealand",earthquake,2.8,3.1,0.148,14,reviewed,us,us
2016-11-24T15:37:51.300Z,18.6065,-66.732,15,2.3,Md,5,273.6,0.2587148,0.18,pr,pr16329005,2016-11-24T19:59:39.793Z,"14km N of Arecibo, Puerto Rico",earthquake,0.9,0.8,0,5,reviewed,pr,pr
2016-11-24T15:35:14.755Z,61.6947,-150.7302,70.5,1.2,ml,,,,0.12,ak,ak14407165,2016-11-25T08:32:03.822Z,"37km W of Willow, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-11-24T15:24:14.840Z,64.5782,-147.9222,17.6,1.7,ml,,,,0.57,ak,ak14407160,2016-11-24T15:36:52.528Z,"30km SSW of Fairbanks, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-11-24T15:14:23.760Z,36.0288333,-120.8716667,6.65,1.33,md,22,91,0.1952,0.08,nc,nc72729015,2016-11-25T18:15:03.091Z,"30km SE of King City, California",earthquake,0.32,4.01,0.262,10,reviewed,nc,nc
2016-11-24T14:55:48.890Z,36.5791667,-121.1571667,8.71,1.16,md,18,86,0.02684,0.07,nc,nc72729010,2016-11-25T22:11:02.313Z,"22km NE of Soledad, California",earthquake,0.31,0.55,0.193,15,reviewed,nc,nc
2016-11-24T14:53:31.600Z,18.6776,-65.096,43,2.2,Md,4,280.8,0.35034296,0.11,pr,pr16329004,2016-11-24T16:27:13.718Z,"41km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3,3,0,3,reviewed,pr,pr
2016-11-24T14:43:17.292Z,60.7831,-144.4237,20.1,1.8,ml,,,,0.56,ak,ak14406444,2016-11-24T14:51:38.128Z,"77km ENE of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-24T14:41:10.800Z,18.1632,-67.0662,26,1.7,Md,3,111.6,0.02245788,0.1,pr,pr16329003,2016-11-24T16:15:36.954Z,"6km ENE of Hormigueros, Puerto Rico",earthquake,1.3,1.1,0,3,reviewed,pr,pr
2016-11-24T14:39:30.300Z,63.5645,-147.3148,0,1.7,ml,,,,0.57,ak,ak14406439,2016-11-24T14:51:37.899Z,"83km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-24T14:39:20.220Z,37.3655,-118.581,11.09,1.9,md,33,130,0.01875,0.05,nc,nc72729005,2016-11-25T21:38:03.217Z,"11km W of West Bishop, California",earthquake,0.38,0.77,0.114,28,reviewed,nc,nc
2016-11-24T14:30:02.820Z,63.0039,-151.5482,0,1.7,ml,,,,0.5,ak,ak14406436,2016-11-24T14:51:37.667Z,"105km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-24T14:22:55.700Z,19.3828333,-155.2358333,1.379,2.25,ml,23,106,0.01026,0.09,hv,hv61493981,2016-11-26T01:14:15.950Z,"5km S of Volcano, Hawaii",earthquake,0.22,0.17,0.117,11,reviewed,hv,hv
2016-11-24T14:22:31.520Z,19.3785,-155.2353363,2.23,2.08,ml,14,123,0.006988,0.16,hv,hv61493976,2016-11-24T14:28:11.090Z,"5km S of Volcano, Hawaii",earthquake,0.32,0.35,0.31,9,automatic,hv,hv
2016-11-24T14:20:40.050Z,38.8213333,-122.8443333,2.22,1.44,md,38,64,0.01159,0.05,nc,nc72729000,2016-11-25T23:30:02.713Z,"9km WNW of The Geysers, California",earthquake,0.14,0.24,0.276,14,reviewed,nc,nc
2016-11-24T14:16:37.260Z,33.2447,72.7709,35.02,4.6,mb,,248,0.58,1.38,us,us10007c3e,2016-11-25T14:47:46.021Z,"35km NNW of Chakwal, Pakistan",earthquake,9.9,12.2,0.141,15,reviewed,us,us
2016-11-24T14:10:37.870Z,34.4225,-118.9686667,22.68,1.49,ml,36,47,0.04142,0.25,ci,ci37748824,2016-11-28T16:31:41.296Z,"5km WNW of Fillmore, CA",earthquake,0.34,1.02,0.166,26,reviewed,ci,ci
2016-11-24T13:58:51.300Z,19.4885,-64.189,90,2.9,Md,5,334.8,1.2756077,0.11,pr,pr16329002,2016-11-24T16:01:00.299Z,"126km NNE of Road Town, British Virgin Islands",earthquake,6.3,8.3,0,3,reviewed,pr,pr
2016-11-24T13:55:39.589Z,61.7255,-148.1998,13.2,1.1,ml,,,,0.39,ak,ak14405727,2016-11-24T14:06:43.148Z,"35km ESE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-24T13:36:49.932Z,62.4267,-149.3012,35.1,1.9,ml,,,,0.61,ak,ak14405721,2016-11-24T13:58:53.788Z,"41km NE of Y, Alaska",earthquake,,3.6,,,automatic,ak,ak
2016-11-24T13:30:09.328Z,65.4323,-144.7244,1,1.4,ml,,,,0.67,ak,ak14405718,2016-11-25T07:36:22.193Z,"4km SSW of Circle Hot Springs Station, Alaska",earthquake,,0,,,reviewed,ak,ak
2016-11-24T13:24:18.950Z,19.1636658,-155.4843292,36.05,2.41,md,48,113,0.02255,0.14,hv,hv61493956,2016-11-24T13:27:36.640Z,"4km S of Pahala, Hawaii",earthquake,0.43,0.67,0.13,25,automatic,hv,hv
2016-11-24T13:18:41.671Z,36.9903,-115.1388,4.6,1.3,ml,13,172.21,0.422,0.2102,nn,nn00567540,2016-11-24T13:54:17.402Z,"41km S of Alamo, Nevada",earthquake,,46.6,0.24,9,reviewed,nn,nn
2016-11-24T13:15:51.100Z,-32.9146,-178.6018,10,5,mb,,81,3.703,0.99,us,us10007c33,2016-11-24T13:56:48.040Z,"166km S of L'Esperance Rock, New Zealand",earthquake,7,1.8,0.111,26,reviewed,us,us
2016-11-24T13:14:51.116Z,62.1968,-150.0983,0.5,2.5,ml,,,,0.84,ak,ak14405712,2016-11-24T13:29:28.925Z,"13km WNW of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-24T12:40:16.610Z,34.5656667,-116.2675,1.73,1.42,ml,20,84,0.1511,0.15,ci,ci37748816,2016-11-28T17:08:08.407Z,"20km SSW of Ludlow, CA",earthquake,0.23,0.62,0.107,29,reviewed,ci,ci
2016-11-24T12:37:40.873Z,61.4774,-151.8839,7.7,1.1,ml,,,,0.76,ak,ak14405705,2016-11-24T12:49:42.047Z,"93km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-24T12:30:19.274Z,36.9906,-115.1319,2.7,1.4,ml,13,173.59,0.421,0.1583,nn,nn00567536,2016-11-24T13:47:25.895Z,"41km S of Alamo, Nevada",earthquake,,7.4,0.28,7,reviewed,nn,nn
2016-11-24T12:19:29.510Z,32.7405,-115.4243333,7.86,1.53,ml,19,161,0.06735,0.21,ci,ci37748808,2016-11-28T16:24:52.230Z,"9km SSW of Holtville, CA",earthquake,0.37,0.69,0.123,16,reviewed,ci,ci
2016-11-24T11:30:18.964Z,64.7399,-147.2954,9.9,1,ml,,,,0.57,ak,ak14405701,2016-11-24T11:40:30.708Z,"2km ESE of North Pole, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-11-24T11:27:37.570Z,32.7486667,-115.4268333,9.43,1.56,ml,17,97,0.05894,0.17,ci,ci37748800,2016-11-28T16:16:02.427Z,"8km SSW of Holtville, CA",earthquake,0.38,0.73,0.206,20,reviewed,ci,ci
2016-11-24T11:23:28.810Z,19.4071674,-155.3105011,4.44,2.12,ml,37,71,0.009922,0.27,hv,hv61493906,2016-11-24T11:29:08.010Z,"8km WSW of Volcano, Hawaii",earthquake,0.39,0.6,0.34,6,automatic,hv,hv
2016-11-24T11:12:32.060Z,32.9563333,-115.5585,7.84,1.59,ml,26,72,0.05474,0.23,ci,ci37748792,2016-11-28T16:13:01.228Z,"4km SW of Brawley, CA",earthquake,0.27,0.54,0.137,33,reviewed,ci,ci
2016-11-24T11:06:18.330Z,35.9781667,-117.9005,2.97,1.57,ml,22,51,0.03063,0.17,ci,ci37748784,2016-11-28T14:51:23.830Z,"5km N of Little Lake, CA",earthquake,0.25,0.8,0.156,25,reviewed,ci,ci
2016-11-24T10:55:45.000Z,18.5963,-64.9994,19,1.8,Md,4,270,0.2470367,0.09,pr,pr16329001,2016-11-24T11:41:46.798Z,"29km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.2,1.5,0,3,reviewed,pr,pr
2016-11-24T10:50:54.269Z,38.0351,-118.582,6.4,1.2,ml,12,73.45,0.159,0.1025,nn,nn00567529,2016-11-24T13:27:43.043Z,"54km NE of Mammoth Lakes, California",earthquake,,5.4,0.18,6,reviewed,nn,nn
2016-11-24T10:37:04.980Z,31.5236,-40.9692,10,4.9,mb,,153,12.643,0.89,us,us10007c2d,2016-11-24T11:23:47.040Z,"Northern Mid-Atlantic Ridge",earthquake,13.3,1.9,0.063,80,reviewed,us,us
2016-11-24T10:04:33.190Z,33.7421667,-117.5165,7.49,1.05,ml,26,89,0.03769,0.15,ci,ci37748760,2016-11-28T14:52:03.283Z,"11km NE of Trabuco Canyon, CA",earthquake,0.27,0.58,0.183,31,reviewed,ci,ci
2016-11-24T09:57:55.990Z,19.1883335,-155.3359985,9.06,1.77,md,23,203,0.07596,0.36,hv,hv61493821,2016-11-24T10:01:09.030Z,"15km E of Pahala, Hawaii",earthquake,1.24,1.5,0.1,6,automatic,hv,hv
2016-11-24T09:34:31.728Z,36.7001,-116.318,8.3,2,ml,44,40.74,0.057,0.1742,nn,nn00567526,2016-11-27T00:37:17.345Z,"45km ESE of Beatty, Nevada",earthquake,,0.9,0.31,27,reviewed,nn,nn
2016-11-24T09:31:23.310Z,60.3252,-151.6824,62.5,1.2,ml,,,,0.34,ak,ak14404297,2016-11-24T10:07:21.020Z,"21km WSW of Cohoe, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-11-24T09:28:32.670Z,2.2479,-93.0873,10,4.6,mb,,169,4.033,0.84,us,us10007c21,2016-11-24T09:57:39.040Z,"Galapagos Islands, Ecuador region",earthquake,10.7,1.9,0.055,99,reviewed,us,us
2016-11-24T09:03:07.254Z,59.9593,-139.4112,0,1.6,ml,,,,0.89,ak,ak14404295,2016-11-24T09:26:12.243Z,"49km NNE of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-24T09:02:25.430Z,48.792,-119.6083333,-0.41,2.13,ml,10,156,0.4709,0.24,uw,uw61219697,2016-11-24T17:09:53.550Z,"15km NW of Tonasket, Washington",earthquake,1.05,3.87,0.193,7,reviewed,uw,uw
2016-11-24T08:52:25.050Z,19.4354992,-154.905838,0.01,2.39,ml,34,258,0.0931,0.39,hv,hv61493691,2016-11-24T17:47:36.786Z,"3km SSE of Leilani Estates, Hawaii",earthquake,3.04,0.78,0.23,3,automatic,hv,hv
2016-11-24T08:50:41.150Z,38.8238335,-122.7801666,1.19,1,md,15,50,0.0104,0.01,nc,nc72728935,2016-11-24T09:06:02.221Z,"4km W of Cobb, California",earthquake,0.23,0.4,0.12,6,automatic,nc,nc
2016-11-24T08:44:44.650Z,62.5594,-152.1616,131.2,1.7,ml,,,,0.24,ak,ak14404291,2016-11-24T08:57:48.639Z,"109km WNW of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2016-11-24T08:37:28.800Z,7.5399,-73.2735,151.08,4.4,mb,,66,2.872,0.71,us,us10007c1n,2016-11-24T08:57:41.912Z,"10km NW of El Playon, Colombia",earthquake,6.1,13.4,0.138,15,reviewed,us,us
2016-11-24T08:33:30.460Z,19.3858337,-155.2381592,1.17,2.42,ml,30,102,0.01242,0.27,hv,hv61493646,2016-11-24T08:39:15.330Z,"4km S of Volcano, Hawaii",earthquake,0.25,0.2,0.25,11,automatic,hv,hv
2016-11-24T08:28:29.380Z,19.383667,-155.2380066,1.43,2.35,ml,29,101,0.01034,0.28,hv,hv61493641,2016-11-24T08:34:06.640Z,"5km S of Volcano, Hawaii",earthquake,0.34,0.29,0.25,8,automatic,hv,hv
